image_path,split,is_ai,ai_model
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\088_biggan_00040.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\088_biggan_00067.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\088_biggan_00072.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\088_biggan_00126.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\088_biggan_00198.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\089_biggan_00159.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\092_biggan_00107.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\092_biggan_00129.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\092_biggan_00149.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\093_biggan_00037.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\094_biggan_00083.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\096_biggan_00006.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\096_biggan_00022.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\096_biggan_00067.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\097_biggan_00045.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\098_biggan_00155.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\098_biggan_00163.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\100_biggan_00043.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\101_biggan_00021.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\101_biggan_00137.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\101_biggan_00173.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\102_biggan_00110.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\103_biggan_00011.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\103_biggan_00101.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\103_biggan_00109.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\104_biggan_00036.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\104_biggan_00149.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\106_biggan_00076.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\106_biggan_00177.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\107_biggan_00008.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\107_biggan_00016.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\107_biggan_00105.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\108_biggan_00064.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\109_biggan_00078.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\109_biggan_00095.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\109_biggan_00166.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\109_biggan_00177.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\110_biggan_00078.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\112_biggan_00032.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\112_biggan_00178.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\113_biggan_00002.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\113_biggan_00059.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\113_biggan_00063.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\113_biggan_00097.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\113_biggan_00185.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\114_biggan_00051.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\114_biggan_00086.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\115_biggan_00032.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\115_biggan_00076.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\115_biggan_00145.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\115_biggan_00159.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\116_biggan_00057.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\116_biggan_00141.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\117_biggan_00097.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\119_biggan_00061.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\119_biggan_00081.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\119_biggan_00086.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\119_biggan_00138.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\120_biggan_00118.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00012.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00030.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00095.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00121.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00185.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\121_biggan_00191.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\122_biggan_00059.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\123_biggan_00043.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\124_biggan_00078.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\125_biggan_00093.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\129_biggan_00002.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\129_biggan_00137.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\129_biggan_00179.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\130_biggan_00084.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\130_biggan_00156.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\130_biggan_00171.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\131_biggan_00013.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\131_biggan_00037.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\131_biggan_00050.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\131_biggan_00186.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\132_biggan_00091.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\134_biggan_00061.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\134_biggan_00110.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\135_biggan_00075.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\136_biggan_00021.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\136_biggan_00055.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\136_biggan_00057.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\137_biggan_00006.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\137_biggan_00148.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\138_biggan_00189.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\139_biggan_00144.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\139_biggan_00166.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\140_biggan_00017.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\140_biggan_00190.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\141_biggan_00061.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\142_biggan_00111.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\142_biggan_00186.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\142_biggan_00187.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\143_biggan_00056.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\145_biggan_00078.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\146_biggan_00032.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\146_biggan_00066.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\147_biggan_00196.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\148_biggan_00067.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\148_biggan_00097.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\149_biggan_00166.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\151_biggan_00120.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\151_biggan_00198.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\152_biggan_00030.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\152_biggan_00091.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\154_biggan_00150.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\155_biggan_00098.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\156_biggan_00162.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\157_biggan_00091.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\158_biggan_00026.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\159_biggan_00010.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\159_biggan_00046.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\160_biggan_00022.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\160_biggan_00178.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\162_biggan_00001.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\162_biggan_00049.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\163_biggan_00053.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\163_biggan_00156.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\163_biggan_00160.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\164_biggan_00091.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\164_biggan_00121.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\165_biggan_00142.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\168_biggan_00037.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\168_biggan_00073.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\168_biggan_00087.png,train,True,biggan
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0419_biggan\train\ai\168_biggan_00091.png,train,True,biggan
